Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
0.430293600,1,1,1,0,1
0.430299400,1,1,1,0,0
0.430305200,1,1,1,0,1
0.430310900,1,1,1,0,0
0.430316600,1,1,1,0,1
0.430322400,1,1,1,0,0
0.430328100,1,1,1,0,1
0.430333900,1,1,1,0,0
0.430339600,1,1,1,0,1
0.430345300,1,1,1,0,0
0.430351000,1,1,1,0,1
0.430356800,1,1,1,0,0
0.430362500,1,1,1,0,1
0.430368200,1,1,1,0,0
0.430373900,1,1,1,0,1
0.430379600,1,1,1,0,0
0.430385300,1,1,1,0,1
0.430391000,1,1,1,0,0
0.430396700,1,1,1,0,1
0.430402300,1,1,1,0,0
0.430408000,1,1,1,0,1
0.430413700,1,1,1,0,0
0.430419400,1,1,1,0,1
0.430425000,1,1,1,0,0
0.430430700,1,1,1,0,1
0.430436300,1,1,1,0,0
0.430442000,1,1,1,0,1
0.430447600,1,1,1,0,0
0.430453300,1,1,1,0,1
0.430458900,1,1,1,0,0
0.430464600,1,1,1,0,1
0.430470200,1,1,1,0,0
0.430475800,1,1,1,0,1
0.430481400,1,1,1,0,0
0.430487100,1,1,1,0,1
0.430492700,1,1,1,0,0
0.430498300,1,1,1,0,1
0.430503900,1,1,1,0,0
0.430509500,1,1,1,0,1
0.430515100,1,1,1,0,0
0.430520700,1,1,1,0,1
0.430526300,1,1,1,0,0
0.430531900,1,1,1,0,1
0.430537500,1,1,1,0,0
0.430543100,1,1,1,0,1
0.430548600,1,1,1,0,0
0.430554200,1,1,1,0,1
0.430559800,1,1,1,0,0
0.430565300,1,1,1,0,1
0.430570900,1,1,1,0,0
0.430576500,1,1,1,0,1
0.430582000,1,1,1,0,0
0.430587600,1,1,1,0,1
0.430593100,1,1,1,0,0
0.430598700,1,1,1,0,1
0.430604200,1,1,1,0,0
0.430609700,1,1,1,0,1
0.430615300,1,1,1,0,0
0.430620800,1,1,1,0,1
0.430626300,1,1,1,0,0
0.430631800,1,1,1,0,1
0.430637400,1,1,1,0,0
0.430642900,1,1,1,0,1
0.430648400,1,1,1,0,0
0.430653900,1,1,1,0,1
0.430659400,1,1,1,0,0
0.430664900,1,1,1,0,1
0.430670400,1,1,1,0,0
0.430675900,1,1,1,0,1
0.430681400,1,1,1,0,0
0.430686900,1,1,1,0,1
0.430692400,1,1,1,0,0
0.430697800,1,1,1,0,1
0.430703300,1,1,1,0,0
0.430708800,1,1,1,0,1
0.430714200,1,1,1,0,0
0.430719700,1,1,1,0,1
0.430725200,1,1,1,0,0
0.430730600,1,1,1,0,1
0.430736100,1,1,1,0,0
0.430741600,1,1,1,0,1
0.430747000,1,1,1,0,0
0.430752400,1,1,1,0,1
0.430757900,1,1,1,0,0
0.430763300,1,1,1,0,1
0.430768800,1,1,1,0,0
0.430774200,1,1,1,0,1
0.430779600,1,1,1,0,0
0.430785100,1,1,1,0,1
0.430790500,1,1,1,0,0
0.430795900,1,1,1,0,1
0.430801300,1,1,1,0,0
0.430806700,1,1,1,0,1
0.430812100,1,1,1,0,0
0.430817500,1,1,1,0,1
0.430823000,1,1,1,0,0
0.430828400,1,1,1,0,1
0.430833800,1,1,1,0,0
0.430839100,1,1,1,0,1
0.430844500,1,1,1,0,0
0.430849900,1,1,1,0,1
0.430855300,1,1,1,0,0
0.430860700,1,1,1,0,1
0.430866100,1,1,1,0,0
0.430871500,1,1,1,0,1
0.430876800,1,1,1,0,0
0.430882200,1,1,1,0,1
0.430887600,1,1,1,0,0
0.430892900,1,1,1,0,1
0.430898300,1,1,1,0,0
0.430903700,1,1,1,0,1
0.430909000,1,1,1,0,0
0.430914400,1,1,1,0,1
0.430919700,1,1,1,0,0
0.430925100,1,1,1,0,1
0.430930400,1,1,1,0,0
0.430935800,1,1,1,0,1
0.430941100,1,1,1,0,0
0.430946400,1,1,1,0,1
0.430951800,1,1,1,0,0
0.430957100,1,1,1,0,1
0.430962400,1,1,1,0,0
0.430967800,1,1,1,0,1
0.430973100,1,1,1,0,0
0.430978400,1,1,1,0,1
0.430983700,1,1,1,0,0
0.430989000,1,1,1,0,1
0.430994300,1,1,1,0,0
0.430999700,1,1,1,0,1
0.431005000,1,1,1,0,0
0.431010300,1,1,1,0,1
0.431015600,1,1,1,0,0
0.431020900,1,1,1,0,1
0.431026200,1,1,1,0,0
0.431031500,1,1,1,0,1
0.431036800,1,1,1,0,0
0.431042000,1,1,1,0,1
0.431047300,1,1,1,0,0
0.431052600,1,1,1,0,1
0.431057900,1,1,1,0,0
0.431063200,1,1,1,0,1
0.431068500,1,1,1,0,0
0.431073700,1,1,1,0,1
0.431079000,1,1,1,0,0
0.431084300,1,1,1,0,1
0.431089500,1,1,1,0,0
0.431094800,1,1,1,0,1
0.431100100,1,1,1,0,0
0.431105300,1,1,1,0,1
0.431110600,1,1,1,0,0
0.431115800,1,1,1,0,1
0.431121100,1,1,1,0,0
0.431126300,1,1,1,0,1
0.431131600,1,1,1,0,0
0.431136800,1,1,1,0,1
0.431142100,1,1,1,0,0
0.431147300,1,1,1,0,1
0.431152500,1,1,1,0,0
0.431157800,1,1,1,0,1
0.431163000,1,1,1,0,0
0.431168200,1,1,1,0,1
0.431173500,1,1,1,0,0
0.431178700,1,1,1,0,1
0.431183900,1,1,1,0,0
0.431189100,1,1,1,0,1
0.431194400,1,1,1,0,0
0.431199600,1,1,1,0,1
0.431204800,1,1,1,0,0
0.431210000,1,1,1,0,1
0.431215200,1,1,1,0,0
0.431220400,1,1,1,0,1
0.431225600,1,1,1,0,0
0.431230800,1,1,1,0,1
0.431236100,1,1,1,0,0
0.431241300,1,1,1,0,1
0.431246400,1,1,1,0,0
0.431251600,1,1,1,0,1
0.431256800,1,1,1,0,0
0.431262000,1,1,1,0,1
0.431267200,1,1,1,0,0
0.431272400,1,1,1,0,1
0.431277600,1,1,1,0,0
0.431282800,1,1,1,0,1
0.431288000,1,1,1,0,0
0.431293200,1,1,1,0,1
0.431298300,1,1,1,0,0
0.431303500,1,1,1,0,1
0.431308700,1,1,1,0,0
0.431313900,1,1,1,0,1
0.431319000,1,1,1,0,0
0.431324200,1,1,1,0,1
0.431329400,1,1,1,0,0
0.431334500,1,1,1,0,1
0.431339700,1,1,1,0,0
0.431344800,1,1,1,0,1
0.431350000,1,1,1,0,0
0.431355200,1,1,1,0,1
0.431360300,1,1,1,0,0
0.431365500,1,1,1,0,1
0.431370600,1,1,1,0,0
0.431375800,1,1,1,0,1
0.431380900,1,1,1,0,0
0.431386100,1,1,1,0,1
0.431391200,1,1,1,0,0
0.431396400,1,1,1,0,1
0.431401500,1,1,1,0,0
0.431406600,1,1,1,0,1
0.431411800,1,1,1,0,0
0.431416900,1,1,1,0,1
0.431422100,1,1,1,0,0
0.431427200,1,1,1,0,1
0.431432300,1,1,1,0,0
0.431437500,1,1,1,0,1
0.431442600,1,1,1,0,0
0.431447700,1,1,1,0,1
0.431452800,1,1,1,0,0
0.431458000,1,1,1,0,1
0.431463100,1,1,1,0,0
0.431468200,1,1,1,0,1
0.431473300,1,1,1,0,0
0.431478400,1,1,1,0,1
0.431483500,1,1,1,0,0
0.431488700,1,1,1,0,1
0.431493800,1,1,1,0,0
0.431498900,1,1,1,0,1
0.431504000,1,1,1,0,0
0.431509100,1,1,1,0,1
0.431514200,1,1,1,0,0
0.431519300,1,1,1,0,1
0.431524400,1,1,1,0,0
0.431529500,1,1,1,0,1
0.431534600,1,1,1,0,0
0.431539700,1,1,1,0,1
0.431544800,1,1,1,0,0
0.431549900,1,1,1,0,1
0.431555000,1,1,1,0,0
0.431560100,1,1,1,0,1
0.431565200,1,1,1,0,0
0.431570300,1,1,1,0,1
0.431575400,1,1,1,0,0
0.431580500,1,1,1,0,1
0.431585600,1,1,1,0,0
0.431590600,1,1,1,0,1
0.431595700,1,1,1,0,0
0.431600800,1,1,1,0,1
0.431605900,1,1,1,0,0
0.431611000,1,1,1,0,1
0.431611300,0,1,1,0,1
0.431616000,0,1,1,0,0
0.431621100,0,1,1,0,1
0.431626200,0,1,1,0,0
0.431631300,0,1,1,0,1
0.431636300,0,1,1,0,0
0.431641400,0,1,1,0,1
0.431646500,0,1,1,0,0
0.431651600,0,1,1,0,1
0.431656600,0,1,1,0,0
0.431661700,0,1,1,0,1
0.431666800,0,1,1,0,0
0.431671800,0,1,1,0,1
0.431676900,0,1,1,0,0
0.431682000,0,1,1,0,1
0.431687000,0,1,1,0,0
0.431692100,0,1,1,0,1
0.431697100,0,1,1,0,0
0.431702200,0,1,1,0,1
0.431707300,0,1,1,0,0
0.431712300,0,1,1,0,1
0.431717400,0,1,1,0,0
0.431722400,0,1,1,0,1
0.431727500,0,1,1,0,0
0.431732500,0,1,1,0,1
0.431737600,0,1,1,0,0
0.431742600,0,1,1,0,1
0.431747700,0,1,1,0,0
0.431752700,0,1,1,0,1
0.431757800,0,1,1,0,0
0.431762800,0,1,1,0,1
0.431767900,0,1,1,0,0
0.431772900,0,1,1,0,1
0.431778000,0,1,1,0,0
0.431783000,0,1,1,0,1
0.431788000,0,1,1,0,0
0.431793100,0,1,1,0,1
0.431798100,0,1,1,0,0
0.431803200,0,1,1,0,1
0.431808200,0,1,1,0,0
0.431813200,0,1,1,0,1
0.431818300,0,1,1,0,0
0.431823300,0,1,1,0,1
0.431828300,0,1,1,0,0
0.431833400,0,1,1,0,1
0.431838400,0,1,1,0,0
0.431843400,0,1,1,0,1
0.431848500,0,1,1,0,0
0.431853500,0,1,1,0,1
0.431858500,0,1,1,0,0
0.431863600,0,1,1,0,1
0.431864000,1,1,1,0,1
0.431864600,1,0,1,0,1
0.431868600,1,0,1,0,0
0.431873600,1,0,1,0,1
0.431878600,1,0,1,0,0
0.431883700,1,0,1,0,1
0.431888700,1,0,1,0,0
0.431893700,1,0,1,0,1
0.431898700,1,0,1,0,0
0.431903800,1,0,1,0,1
0.431908800,1,0,1,0,0
0.431913800,1,0,1,0,1
0.431918800,1,0,1,0,0
0.431923900,1,0,1,0,1
0.431928900,1,0,1,0,0
0.431933900,1,0,1,0,1
0.431938900,1,0,1,0,0
0.431943900,1,0,1,0,1
0.431949000,1,0,1,0,0
0.431954000,1,0,1,0,1
0.431959000,1,0,1,0,0
0.431964000,1,0,1,0,1
0.431969000,1,0,1,0,0
0.431974000,1,0,1,0,1
0.431979000,1,0,1,0,0
0.431984100,1,0,1,0,1
0.431989100,1,0,1,0,0
0.431994100,1,0,1,0,1
0.431999100,1,0,1,0,0
0.432004100,1,0,1,0,1
0.432009100,1,0,1,0,0
0.432014100,1,0,1,0,1
0.432014700,0,0,1,0,1
0.432019100,0,0,1,0,0
0.432024200,0,0,1,0,1
0.432029200,0,0,1,0,0
0.432034200,0,0,1,0,1
0.432039200,0,0,1,0,0
0.432044200,0,0,1,0,1
0.432049200,0,0,1,0,0
0.432054200,0,0,1,0,1
0.432059200,0,0,1,0,0
0.432064200,0,0,1,0,1
0.432069200,0,0,1,0,0
0.432074200,0,0,1,0,1
0.432079200,0,0,1,0,0
0.432084200,0,0,1,0,1
0.432089200,0,0,1,0,0
0.432094200,0,0,1,0,1
0.432099300,0,0,1,0,0
0.432104300,0,0,1,0,1
0.432109300,0,0,1,0,0
0.432114300,0,0,1,0,1
0.432119300,0,0,1,0,0
0.432124300,0,0,1,0,1
0.432129300,0,0,1,0,0
0.432134300,0,0,1,0,1
0.432139300,0,0,1,0,0
0.432144300,0,0,1,0,1
0.432149300,0,0,1,0,0
0.432154300,0,0,1,0,1
0.432159300,0,0,1,0,0
0.432164300,0,0,1,0,1
0.432169300,0,0,1,0,0
0.432174300,0,0,1,0,1
0.432179300,0,0,1,0,0
0.432184300,0,0,1,0,1
0.432184700,1,0,1,0,1
0.432185400,1,1,1,0,1
0.432186100,1,1,0,0,1
0.432189300,1,1,0,0,0
0.432194300,1,1,0,0,1
0.432199300,1,1,0,0,0
0.432204300,1,1,0,0,1
0.432209300,1,1,0,0,0
0.432214300,1,1,0,0,1
0.432219300,1,1,0,0,0
0.432224300,1,1,0,0,1
0.432229300,1,1,0,0,0
0.432234300,1,1,0,0,1
0.432239300,1,1,0,0,0
0.432244300,1,1,0,0,1
0.432249300,1,1,0,0,0
0.432254300,1,1,0,0,1
0.432259300,1,1,0,0,0
0.432264300,1,1,0,0,1
0.432269300,1,1,0,0,0
0.432274300,1,1,0,0,1
0.432279300,1,1,0,0,0
0.432284300,1,1,0,0,1
0.432289300,1,1,0,0,0
0.432294300,1,1,0,0,1
0.432299300,1,1,0,0,0
0.432304300,1,1,0,0,1
0.432304900,0,1,0,0,1
0.432309300,0,1,0,0,0
0.432314300,0,1,0,0,1
0.432319300,0,1,0,0,0
0.432324300,0,1,0,0,1
0.432329300,0,1,0,0,0
0.432334300,0,1,0,0,1
0.432339300,0,1,0,0,0
0.432344300,0,1,0,0,1
0.432349300,0,1,0,0,0
0.432354300,0,1,0,0,1
0.432359300,0,1,0,0,0
0.432364300,0,1,0,0,1
0.432369300,0,1,0,0,0
0.432374300,0,1,0,0,1
0.432379300,0,1,0,0,0
0.432384400,0,1,0,0,1
0.432389400,0,1,0,0,0
0.432394400,0,1,0,0,1
0.432399400,0,1,0,0,0
0.432404400,0,1,0,0,1
0.432409400,0,1,0,0,0
0.432414400,0,1,0,0,1
0.432419400,0,1,0,0,0
0.432424400,0,1,0,0,1
0.432429400,0,1,0,0,0
0.432434400,0,1,0,0,1
0.432439400,0,1,0,0,0
0.432444400,0,1,0,0,1
0.432449400,0,1,0,0,0
0.432454400,0,1,0,0,1
0.432455100,1,1,0,0,1
0.432455800,1,0,0,0,1
0.432459500,1,0,0,0,0
0.432464500,1,0,0,0,1
0.432469500,1,0,0,0,0
0.432474500,1,0,0,0,1
0.432479500,1,0,0,0,0
0.432484500,1,0,0,0,1
0.432489500,1,0,0,0,0
0.432494500,1,0,0,0,1
0.432499500,1,0,0,0,0
0.432504600,1,0,0,0,1
0.432509600,1,0,0,0,0
0.432514600,1,0,0,0,1
0.432519600,1,0,0,0,0
0.432524600,1,0,0,0,1
0.432529600,1,0,0,0,0
0.432534600,1,0,0,0,1
0.432539700,1,0,0,0,0
0.432544700,1,0,0,0,1
0.432549700,1,0,0,0,0
0.432554700,1,0,0,0,1
0.432559700,1,0,0,0,0
0.432564800,1,0,0,0,1
0.432569800,1,0,0,0,0
0.432574800,1,0,0,0,1
0.432579800,1,0,0,0,0
0.432584800,1,0,0,0,1
0.432589900,1,0,0,0,0
0.432594900,1,0,0,0,1
0.432599900,1,0,0,0,0
0.432604900,1,0,0,0,1
0.432610000,1,0,0,0,0
0.432615000,1,0,0,0,1
0.432620000,1,0,0,0,0
0.432625100,1,0,0,0,1
0.432630100,1,0,0,0,0
0.432635100,1,0,0,0,1
0.432640100,1,0,0,0,0
0.432645200,1,0,0,0,1
0.432650200,1,0,0,0,0
0.432655200,1,0,0,0,1
0.432660300,1,0,0,0,0
0.432665300,1,0,0,0,1
0.432670300,1,0,0,0,0
0.432675400,1,0,0,0,1
0.432680400,1,0,0,0,0
0.432685500,1,0,0,0,1
0.432690500,1,0,0,0,0
0.432695500,1,0,0,0,1
0.432700600,1,0,0,0,0
0.432705600,1,0,0,0,1
0.432710700,1,0,0,0,0
0.432715700,1,0,0,0,1
0.432720800,1,0,0,0,0
0.432725800,1,0,0,0,1
0.432730800,1,0,0,0,0
0.432735900,1,0,0,0,1
0.432740900,1,0,0,0,0
0.432746000,1,0,0,0,1
0.432751000,1,0,0,0,0
0.432756100,1,0,0,0,1
0.432761100,1,0,0,0,0
0.432766200,1,0,0,0,1
0.432771300,1,0,0,0,0
0.432776300,1,0,0,0,1
0.432781400,1,0,0,0,0
0.432786400,1,0,0,0,1
0.432791500,1,0,0,0,0
0.432796500,1,0,0,0,1
0.432801600,1,0,0,0,0
0.432806700,1,0,0,0,1
0.432811700,1,0,0,0,0
0.432816800,1,0,0,0,1
0.432821900,1,0,0,0,0
0.432826900,1,0,0,0,1
0.432832000,1,0,0,0,0
0.432837100,1,0,0,0,1
0.432842100,1,0,0,0,0
0.432847200,1,0,0,0,1
0.432852300,1,0,0,0,0
0.432857400,1,0,0,0,1
0.432862400,1,0,0,0,0
0.432867500,1,0,0,0,1
0.432872600,1,0,0,0,0
0.432877700,1,0,0,0,1
0.432882700,1,0,0,0,0
0.432887800,1,0,0,0,1
0.432892900,1,0,0,0,0
0.432898000,1,0,0,0,1
0.432903100,1,0,0,0,0
0.432908200,1,0,0,0,1
0.432913200,1,0,0,0,0
0.432918300,1,0,0,0,1
0.432923400,1,0,0,0,0
0.432928500,1,0,0,0,1
0.432933600,1,0,0,0,0
0.432938700,1,0,0,0,1
0.432943800,1,0,0,0,0
0.432948900,1,0,0,0,1
0.432954000,1,0,0,0,0
0.432959100,1,0,0,0,1
0.432964200,1,0,0,0,0
0.432969300,1,0,0,0,1
0.432974400,1,0,0,0,0
0.432979500,1,0,0,0,1
0.432984600,1,0,0,0,0
0.432989700,1,0,0,0,1
0.432994900,1,0,0,0,0
0.433000000,1,0,0,0,1
0.433005100,1,0,0,0,0
0.433010200,1,0,0,0,1
0.433015300,1,0,0,0,0
0.433020400,1,0,0,0,1
0.433025600,1,0,0,0,0
0.433030700,1,0,0,0,1
0.433035800,1,0,0,0,0
0.433040900,1,0,0,0,1
0.433046100,1,0,0,0,0
0.433051200,1,0,0,0,1
0.433056300,1,0,0,0,0
0.433061400,1,0,0,0,1
0.433066600,1,0,0,0,0
